participant,trial,response_time,group,trialOrder,correct,side,changeTrial,RTwoOutlier,phase
P47,55,0.6487660408,TLD,4,0,right,1.0,,explicit
P47,56,1.73101306,TLD,4,0,left,1.0,,explicit
P47,57,2.313973904,TLD,4,1,right,1.0,,explicit
P47,58,2.048357964,TLD,4,0,left,1.0,,explicit
P47,59,0.9988918304,TLD,4,0,left,0.0,,explicit
P47,60,0.5653078556,TLD,4,0,right,1.0,,explicit
P47,61,2.315969944,TLD,4,1,right,0.0,,explicit
P47,62,1.381922007,TLD,4,0,left,1.0,,explicit
P47,63,1.314412117,TLD,4,0,left,0.0,,explicit
P47,64,0.6988430023,TLD,4,1,right,1.0,,explicit
P47,65,1.300008059,TLD,4,0,left,1.0,,explicit
P47,66,1.033051014,TLD,4,1,right,1.0,,explicit
P47,67,1.448563099,TLD,4,0,left,1.0,,explicit
P47,68,0.7805259228,TLD,4,1,right,1.0,,explicit
P47,69,1.366376162,TLD,4,1,left,1.0,,explicit
P47,70,0.965157032,TLD,4,0,left,0.0,,explicit
P47,71,0.5655481815,TLD,4,0,right,1.0,,explicit
P47,72,1.798247099,TLD,4,1,right,0.0,,explicit
P50,49,16.24614692,TLD,6,0,right,0.0,0.0,explicit
P50,50,6.764000893,TLD,6,1,left,1.0,0.0,explicit
P50,51,2.848966122,TLD,6,0,left,0.0,0.0,explicit
P50,52,2.714232922,TLD,6,1,right,1.0,0.0,explicit
P50,53,3.08277607,TLD,6,1,left,1.0,0.0,explicit
P50,54,2.664749146,TLD,6,1,right,1.0,0.0,explicit
P50,55,4.128733158,TLD,6,1,left,1.0,0.0,explicit
P50,56,4.215734005,TLD,6,1,right,1.0,0.0,explicit
P50,57,3.764568806,TLD,6,1,right,0.0,0.0,explicit
P50,58,4.263087034,TLD,6,1,left,1.0,0.0,explicit
P50,59,5.394366026,TLD,6,0,left,0.0,0.0,explicit
P50,60,2.615759134,TLD,6,1,right,1.0,0.0,explicit
P50,61,2.147876024,TLD,6,0,right,0.0,0.0,explicit
P50,62,2.263723135,TLD,6,1,left,1.0,0.0,explicit
P50,63,1.831725121,TLD,6,0,right,1.0,0.0,explicit
P50,64,2.664142132,TLD,6,0,right,0.0,0.0,explicit
P50,65,0.1487448215,TLD,6,0,left,1.0,0.0,explicit
P50,66,1.847182035,TLD,6,0,left,0.0,0.0,explicit
P50,67,2.381474018,TLD,6,0,left,0.0,0.0,explicit
P50,68,1.530531883,TLD,6,1,right,1.0,0.0,explicit
P50,69,2.165761948,TLD,6,0,left,1.0,0.0,explicit
P50,70,0.92969203,TLD,6,1,right,1.0,0.0,explicit
P50,71,0.2146239281,TLD,6,1,right,0.0,0.0,explicit
P50,72,0.1487381458,TLD,6,0,left,1.0,0.0,explicit
P100,49,5.330848932,DLD,5,0,right,0.0,,explicit
P100,50,5.512462139,DLD,5,1,left,1.0,,explicit
P100,51,2.898402214,DLD,5,0,left,0.0,,explicit
P100,52,3.398437023,DLD,5,1,right,1.0,,explicit
P100,53,2.380028009,DLD,5,1,left,1.0,,explicit
P100,54,1.963629007,DLD,5,1,right,1.0,,explicit
P100,55,1.263525963,DLD,5,1,left,1.0,,explicit
P100,56,1.797314882,DLD,5,1,right,1.0,,explicit
P100,57,2.097533941,DLD,5,0,right,0.0,,explicit
P100,58,2.082644939,DLD,5,1,left,1.0,,explicit
P100,59,1.862890959,DLD,5,1,left,0.0,,explicit
P100,60,2.683516026,DLD,5,1,right,1.0,,explicit
P100,61,3.39658308,DLD,5,1,left,1.0,,explicit
P100,62,1.814598084,DLD,5,1,right,1.0,,explicit
P100,63,1.032570839,DLD,5,1,left,1.0,,explicit
P100,64,0.9993100166,DLD,5,1,right,1.0,,explicit
P100,65,1.999224186,DLD,5,0,right,0.0,,explicit
P100,66,3.099232912,DLD,5,1,left,1.0,,explicit
P100,67,2.431583166,DLD,5,1,left,0.0,,explicit
P100,68,1.18126893,DLD,5,1,right,1.0,,explicit
P100,69,0.8654558659,DLD,5,1,right,0.0,,explicit
P100,70,3.428598166,DLD,5,0,left,1.0,,explicit
P100,71,3.047214985,DLD,5,1,right,1.0,,explicit
P100,72,4.080960035,DLD,5,1,left,1.0,,explicit
P55,49,45.13606,TLD,2,1,left,0.0,0.0,explicit
P55,50,3.198340178,TLD,2,1,right,1.0,0.0,explicit
P55,51,3.91166091,TLD,2,1,left,1.0,0.0,explicit
P55,52,1.550685883,TLD,2,1,left,0.0,0.0,explicit
P55,53,0.54885602,TLD,2,1,right,1.0,0.0,explicit
P55,54,0.9329080582,TLD,2,0,right,0.0,0.0,explicit
P55,55,2.164112091,TLD,2,0,right,0.0,0.0,explicit
P55,56,2.683304071,TLD,2,0,left,1.0,0.0,explicit
P55,57,0.9165599346,TLD,2,0,left,0.0,0.0,explicit
P55,58,9.578935146,TLD,2,0,right,1.0,0.0,explicit
P55,59,1.382270098,TLD,2,0,left,1.0,0.0,explicit
P55,60,1.863913059,TLD,2,1,right,1.0,0.0,explicit
P55,61,2.530379057,TLD,2,1,left,1.0,0.0,explicit
P55,62,5.465342999,TLD,2,0,right,1.0,0.0,explicit
P55,63,2.031965971,TLD,2,1,right,0.0,0.0,explicit
P55,64,0.9337730408,TLD,2,1,left,1.0,0.0,explicit
P55,65,0.5833470821,TLD,2,1,right,1.0,0.0,explicit
P55,66,0.03278708458,TLD,2,1,left,1.0,0.0,explicit
P55,67,5.146353006,TLD,2,0,left,0.0,0.0,explicit
P55,68,3.715432882,TLD,2,0,right,1.0,0.0,explicit
P55,69,2.330119133,TLD,2,0,left,1.0,0.0,explicit
P55,70,0.2651720047,TLD,2,0,right,1.0,0.0,explicit
P55,71,1.68285799,TLD,2,0,right,0.0,0.0,explicit
P55,72,0.9146869183,TLD,2,0,left,1.0,0.0,explicit
P60,49,4.187358141,TLD,4,0,right,0.0,0.0,explicit
P60,50,7.714085102,TLD,4,1,left,1.0,0.0,explicit
P60,51,2.714410067,TLD,4,1,right,1.0,0.0,explicit
P60,52,3.196597099,TLD,4,1,right,0.0,0.0,explicit
P60,53,5.814466,TLD,4,1,left,1.0,0.0,explicit
P60,54,14.69508886,TLD,4,0,left,0.0,0.0,explicit
P60,55,4.631226063,TLD,4,1,right,1.0,0.0,explicit
P60,56,4.894990921,TLD,4,1,left,1.0,0.0,explicit
P60,57,7.694163799,TLD,4,1,right,1.0,0.0,explicit
P60,58,11.01114798,TLD,4,1,left,1.0,0.0,explicit
P60,59,3.579861879,TLD,4,0,left,0.0,0.0,explicit
P60,60,1.514220953,TLD,4,1,right,1.0,0.0,explicit
P60,61,4.333019972,TLD,4,0,right,0.0,0.0,explicit
P60,62,6.464777946,TLD,4,1,left,1.0,0.0,explicit
P60,63,9.446586132,TLD,4,0,left,0.0,0.0,explicit
P60,64,9.045689106,TLD,4,1,right,1.0,0.0,explicit
P60,65,3.183304787,TLD,4,1,left,1.0,0.0,explicit
P60,66,4.897294998,TLD,4,1,right,1.0,0.0,explicit
P60,67,2.778938055,TLD,4,1,left,1.0,0.0,explicit
P60,68,2.133026838,TLD,4,1,right,1.0,0.0,explicit
P60,69,5.730182886,TLD,4,1,left,1.0,0.0,explicit
P60,70,5.83117795,TLD,4,0,left,0.0,0.0,explicit
P60,71,5.544931173,TLD,4,1,right,1.0,0.0,explicit
P60,72,4.829159975,TLD,4,0,right,0.0,0.0,explicit
P62,49,8.446136951,DLD,5,0,right,0.0,,explicit
P62,50,4.961061001,DLD,5,0,left,1.0,,explicit
P62,51,4.296125889,DLD,5,0,left,0.0,,explicit
P62,52,4.848687172,DLD,5,1,right,1.0,,explicit
P62,53,3.53052783,DLD,5,1,left,1.0,,explicit
P62,54,3.262511969,DLD,5,1,right,1.0,,explicit
P62,55,4.164330006,DLD,5,1,left,1.0,,explicit
P62,56,2.731334925,DLD,5,1,right,1.0,,explicit
P62,57,3.978959084,DLD,5,0,right,0.0,,explicit
P62,58,3.864452839,DLD,5,1,left,1.0,,explicit
P62,59,4.449285984,DLD,5,0,left,0.0,,explicit
P62,60,3.797748089,DLD,5,1,right,1.0,,explicit
P62,61,2.846938849,DLD,5,1,left,1.0,,explicit
P62,62,4.682849884,DLD,5,1,right,1.0,,explicit
P62,63,4.146777153,DLD,5,1,left,1.0,,explicit
P62,64,2.846330166,DLD,5,1,right,1.0,,explicit
P62,65,1.800103188,DLD,5,0,right,0.0,,explicit
P62,66,4.146243095,DLD,5,1,left,1.0,,explicit
P62,67,4.230023861,DLD,5,1,left,0.0,,explicit
P62,68,3.365533113,DLD,5,1,right,1.0,,explicit
P62,69,5.715284109,DLD,5,1,right,0.0,,explicit
P62,70,2.498991966,DLD,5,1,left,1.0,,explicit
P62,71,1.665289879,DLD,5,1,right,1.0,,explicit
P62,72,0.9153101444,DLD,5,0,left,1.0,,explicit
P63,49,6.384320974,TLD,1,1,left,0.0,,explicit
P63,50,4.347062826,TLD,1,1,right,1.0,,explicit
P63,51,2.296041965,TLD,1,0,right,0.0,,explicit
P63,52,4.897833109,TLD,1,1,left,1.0,,explicit
P63,53,5.865047932,TLD,1,0,left,0.0,,explicit
P63,54,1.931596041,TLD,1,0,right,1.0,,explicit
P63,55,2.928722143,TLD,1,1,right,0.0,,explicit
P63,56,1.331608057,TLD,1,0,left,1.0,,explicit
P63,57,0.6485221386,TLD,1,0,left,0.0,,explicit
P63,58,2.414420128,TLD,1,1,right,1.0,,explicit
P63,59,0.8650009632,TLD,1,1,left,1.0,,explicit
P63,60,2.54694891,TLD,1,1,right,1.0,,explicit
P63,61,3.512712002,TLD,1,1,right,0.0,,explicit
P63,62,2.249063015,TLD,1,0,left,1.0,,explicit
P63,63,5.362573147,TLD,1,0,right,1.0,,explicit
P63,64,2.779216051,TLD,1,1,right,0.0,,explicit
P63,65,7.364058971,TLD,1,0,left,1.0,,explicit
P63,66,2.316557884,TLD,1,1,left,0.0,,explicit
P63,67,1.315221071,TLD,1,1,right,1.0,,explicit
P63,68,2.700361967,TLD,1,0,left,1.0,,explicit
P63,69,4.297713041,TLD,1,0,right,1.0,,explicit
P63,70,3.813364983,TLD,1,0,left,1.0,,explicit
P63,71,4.663271904,TLD,1,1,left,0.0,,explicit
P63,72,4.232570171,TLD,1,1,right,1.0,,explicit
P64,49,6.367443085,TLD,5,1,right,0.0,,explicit
P64,50,4.181259155,TLD,5,1,left,1.0,,explicit
P64,51,3.680860043,TLD,5,0,left,0.0,,explicit
P64,52,2.333235979,TLD,5,1,right,1.0,,explicit
P64,53,2.197025061,TLD,5,1,left,1.0,,explicit
P64,54,3.130158901,TLD,5,1,right,1.0,,explicit
P64,55,1.632673979,TLD,5,1,left,1.0,,explicit
P64,56,2.030693054,TLD,5,1,right,1.0,,explicit
P64,57,1.432833195,TLD,5,0,right,0.0,,explicit
P64,58,3.046855211,TLD,5,1,left,1.0,,explicit
P64,59,1.700247049,TLD,5,0,left,0.0,,explicit
P64,60,2.49763608,TLD,5,1,right,1.0,,explicit
P64,61,0.8497130871,TLD,5,1,left,1.0,,explicit
P64,62,1.581384897,TLD,5,1,right,1.0,,explicit
P64,63,0.9981989861,TLD,5,1,left,1.0,,explicit
P64,64,0.9132840633,TLD,5,1,right,1.0,,explicit
P64,65,0.4487249851,TLD,5,0,right,0.0,,explicit
P64,66,1.231066942,TLD,5,0,left,1.0,,explicit
P64,67,1.132019997,TLD,5,0,left,0.0,,explicit
P64,68,1.53333807,TLD,5,1,right,1.0,,explicit
P64,69,1.749006987,TLD,5,0,right,0.0,,explicit
P64,70,1.350013018,TLD,5,1,left,1.0,,explicit
P64,71,1.365304947,TLD,5,0,right,1.0,,explicit
P64,72,3.132711887,TLD,5,1,left,1.0,,explicit
P65,49,8.616323948,DLD,1,1,left,0.0,,explicit
P65,50,5.530349016,DLD,1,1,right,1.0,,explicit
P65,51,5.266113997,DLD,1,0,right,0.0,,explicit
P65,52,1.165371895,DLD,1,1,left,1.0,,explicit
P65,53,5.494989872,DLD,1,1,left,0.0,,explicit
P65,54,3.997099876,DLD,1,1,right,1.0,,explicit
P65,55,4.948240042,DLD,1,1,right,0.0,,explicit
P65,56,1.132763147,DLD,1,1,left,1.0,,explicit
P65,57,1.067203045,DLD,1,1,left,0.0,,explicit
P65,58,1.148452997,DLD,1,1,right,1.0,,explicit
P65,59,1.315824986,DLD,1,0,left,1.0,,explicit
P65,60,0.996984005,DLD,1,1,right,1.0,,explicit
P65,61,1.465042114,DLD,1,0,right,0.0,,explicit
P65,62,1.282429934,DLD,1,1,left,1.0,,explicit
P65,63,1.298210144,DLD,1,1,right,1.0,,explicit
P65,64,3.763504028,DLD,1,1,right,0.0,,explicit
P65,65,1.015802145,DLD,1,1,left,1.0,,explicit
P65,66,5.628375053,DLD,1,1,left,0.0,,explicit
P65,67,1.065415859,DLD,1,1,right,1.0,,explicit
P65,68,1.231765985,DLD,1,1,left,1.0,,explicit
P65,69,1.75001812,DLD,1,1,right,1.0,,explicit
P65,70,1.047717094,DLD,1,1,left,1.0,,explicit
P65,71,0.7164189816,DLD,1,0,left,0.0,,explicit
P65,72,2.864575148,DLD,1,1,right,1.0,,explicit
P67,49,1.468817949,DLD,1,0,left,0.0,0.0,explicit
P67,50,1.74831295,DLD,1,1,right,1.0,0.0,explicit
P67,51,1.515727997,DLD,1,0,right,0.0,0.0,explicit
P67,52,2.996778965,DLD,1,1,left,1.0,0.0,explicit
P67,53,1.24859786,DLD,1,0,left,0.0,0.0,explicit
P67,54,2.913458824,DLD,1,0,right,1.0,0.0,explicit
P67,55,2.41493392,DLD,1,0,right,0.0,0.0,explicit
P67,56,1.765506029,DLD,1,0,left,1.0,0.0,explicit
P67,57,2.449555159,DLD,1,0,left,0.0,0.0,explicit
P67,58,2.264993191,DLD,1,1,right,1.0,0.0,explicit
P67,59,1.182765961,DLD,1,1,left,1.0,0.0,explicit
P67,60,1.415985107,DLD,1,0,right,1.0,0.0,explicit
P67,61,1.531502008,DLD,1,1,right,0.0,0.0,explicit
P67,62,2.563382864,DLD,1,0,left,1.0,0.0,explicit
P67,63,5.731240988,DLD,1,1,right,1.0,0.0,explicit
P67,64,1.865418196,DLD,1,0,right,0.0,0.0,explicit
P67,65,3.912740946,DLD,1,0,left,1.0,0.0,explicit
P67,66,1.917020082,DLD,1,0,left,0.0,0.0,explicit
P67,67,3.214365959,DLD,1,1,right,1.0,0.0,explicit
P67,68,7.161062956,DLD,1,0,left,1.0,0.0,explicit
P67,69,0.9149060249,DLD,1,1,right,1.0,0.0,explicit
P67,70,7.879397869,DLD,1,0,left,1.0,0.0,explicit
P67,71,1.381757021,DLD,1,0,left,0.0,0.0,explicit
P67,72,1.048163176,DLD,1,0,right,1.0,0.0,explicit
P68,49,2.950190067,DLD,6,1,right,0.0,0.0,explicit
P68,50,1.714249849,DLD,6,0,left,1.0,0.0,explicit
P68,51,2.832116127,DLD,6,0,left,0.0,0.0,explicit
P68,52,4.794988871,DLD,6,1,right,1.0,0.0,explicit
P68,53,1.899986982,DLD,6,1,left,1.0,0.0,explicit
P68,54,7.914169073,DLD,6,1,right,1.0,0.0,explicit
P68,55,4.380845785,DLD,6,1,left,1.0,0.0,explicit
P68,56,2.030611038,DLD,6,1,right,1.0,0.0,explicit
P68,57,6.847604036,DLD,6,0,right,0.0,0.0,explicit
P68,58,9.861769915,DLD,6,0,left,1.0,0.0,explicit
P68,59,5.462623119,DLD,6,1,left,0.0,0.0,explicit
P68,60,2.083997011,DLD,6,1,right,1.0,0.0,explicit
P68,61,18.17602706,DLD,6,1,right,0.0,0.0,explicit
P68,62,3.531450987,DLD,6,1,left,1.0,0.0,explicit
P68,63,3.429172993,DLD,6,1,right,1.0,0.0,explicit
P68,64,5.745952129,DLD,6,1,right,0.0,0.0,explicit
P68,65,1.164858818,DLD,6,0,left,1.0,0.0,explicit
P68,66,1.629731894,DLD,6,0,left,0.0,0.0,explicit
P68,67,1.166187048,DLD,6,0,left,0.0,0.0,explicit
P68,68,2.162905931,DLD,6,1,right,1.0,0.0,explicit
P68,69,3.932704926,DLD,6,1,left,1.0,0.0,explicit
P68,70,14.77626085,DLD,6,1,right,1.0,0.0,explicit
P68,71,9.56151104,DLD,6,1,right,0.0,0.0,explicit
P68,72,3.098254919,DLD,6,1,left,1.0,0.0,explicit
P70,49,27.84083486,DLD,3,1,left,0.0,,explicit
P70,50,5.979069948,DLD,3,0,right,1.0,,explicit
P70,51,7.180295944,DLD,3,1,left,1.0,,explicit
P70,52,1.330887079,DLD,3,1,right,1.0,,explicit
P70,53,1.765991211,DLD,3,0,right,0.0,,explicit
P70,54,3.131517172,DLD,3,1,left,1.0,,explicit
P70,55,2.832453966,DLD,3,0,left,0.0,,explicit
P70,56,4.464948893,DLD,3,1,right,1.0,,explicit
P70,57,3.265308857,DLD,3,0,left,1.0,,explicit
P70,58,2.349354029,DLD,3,1,left,0.0,,explicit
P70,59,2.298666,DLD,3,1,right,1.0,,explicit
P70,60,0.96479702,DLD,3,1,right,0.0,,explicit
P70,61,1.298354149,DLD,3,0,right,0.0,,explicit
P70,62,0.533793211,DLD,3,1,left,1.0,,explicit
P70,63,1.897818089,DLD,3,0,left,0.0,,explicit
P70,64,3.498984098,DLD,3,1,right,1.0,,explicit
P70,65,5.930717945,DLD,3,0,left,1.0,,explicit
P70,66,2.597637892,DLD,3,1,right,1.0,,explicit
P70,67,2.31437397,DLD,3,0,right,0.0,,explicit
P70,68,1.298220873,DLD,3,1,left,1.0,,explicit
P70,69,1.997983217,DLD,3,0,left,0.0,,explicit
P70,70,2.498455048,DLD,3,1,right,1.0,,explicit
P70,71,12.92548108,DLD,3,1,left,1.0,,explicit
P70,72,1.216170073,DLD,3,1,right,1.0,,explicit
P71,49,4.234137058,DLD,5,0,right,0.0,0.0,explicit
P71,50,7.597977161,DLD,5,0,left,1.0,0.0,explicit
P71,51,1.531880856,DLD,5,0,left,0.0,0.0,explicit
P71,52,0.365254879,DLD,5,0,right,1.0,0.0,explicit
P71,53,1.730034113,DLD,5,1,left,1.0,0.0,explicit
P71,54,1.048271179,DLD,5,1,right,1.0,0.0,explicit
P71,55,0.232336998,DLD,5,1,left,1.0,0.0,explicit
P71,56,1.598309994,DLD,5,1,right,1.0,0.0,explicit
P71,57,0.9810361862,DLD,5,0,right,0.0,0.0,explicit
P71,58,0.9820230007,DLD,5,0,left,1.0,0.0,explicit
P71,59,0.882696867,DLD,5,0,left,0.0,0.0,explicit
P71,60,1.663899899,DLD,5,0,right,1.0,0.0,explicit
P71,61,1.599196196,DLD,5,0,left,1.0,0.0,explicit
P71,62,1.529419184,DLD,5,0,right,1.0,0.0,explicit
P71,63,0.6989891529,DLD,5,1,left,1.0,0.0,explicit
P71,64,0.3481521606,DLD,5,1,right,1.0,0.0,explicit
P71,65,0.6814439297,DLD,5,0,right,0.0,0.0,explicit
P71,66,1.048692942,DLD,5,0,left,1.0,0.0,explicit
P71,67,0.7652390003,DLD,5,0,left,0.0,0.0,explicit
P71,68,0.4819910526,DLD,5,0,right,1.0,0.0,explicit
P71,69,1.698873043,DLD,5,0,right,0.0,0.0,explicit
P71,70,1.015270948,DLD,5,0,left,1.0,0.0,explicit
P71,71,1.650238037,DLD,5,1,right,1.0,0.0,explicit
P71,72,1.414114952,DLD,5,0,left,1.0,0.0,explicit
P72,49,12.01334786,DLD,2,0,left,0.0,,explicit
P72,50,11.74421501,DLD,2,1,right,1.0,,explicit
P72,51,22.74131989,DLD,2,1,left,1.0,,explicit
P72,52,5.478356123,DLD,2,0,left,0.0,,explicit
P72,53,4.497925043,DLD,2,1,right,1.0,,explicit
P72,54,12.19432902,DLD,2,0,right,0.0,,explicit
P72,55,3.513489962,DLD,2,0,right,0.0,,explicit
P72,56,3.97970891,DLD,2,1,left,1.0,,explicit
P72,57,5.298838139,DLD,2,1,left,0.0,,explicit
P72,58,0.132367134,DLD,2,0,right,1.0,,explicit
P72,59,0.165577173,DLD,2,0,left,1.0,,explicit
P72,60,7.228636026,DLD,2,1,right,1.0,,explicit
P72,61,10.37858391,DLD,2,1,left,1.0,,explicit
P72,62,3.79760313,DLD,2,1,right,1.0,,explicit
P72,63,6.295549154,DLD,2,0,right,0.0,,explicit
P72,64,1.164224863,DLD,2,1,left,1.0,,explicit
P72,65,10.97855687,DLD,2,1,right,1.0,,explicit
P72,66,11.62759995,DLD,2,1,left,1.0,,explicit
P72,67,4.597172022,DLD,2,1,left,0.0,,explicit
P72,68,1.996703863,DLD,2,0,right,1.0,,explicit
P72,69,1.18214488,DLD,2,1,left,1.0,,explicit
P72,70,0.864315987,DLD,2,1,right,1.0,,explicit
P72,71,1.047389984,DLD,2,0,right,0.0,,explicit
P72,72,1.714753866,DLD,2,1,left,1.0,,explicit
P73,49,3.351268053,TLD,3,1,left,0.0,,explicit
P73,50,1.217006922,TLD,3,1,right,1.0,,explicit
P73,51,1.347951889,TLD,3,1,left,1.0,,explicit
P73,52,0.1494190693,TLD,3,1,right,1.0,,explicit
P73,53,1.43048501,TLD,3,0,right,0.0,,explicit
P73,54,1.549129963,TLD,3,1,left,1.0,,explicit
P73,55,2.080525875,TLD,3,1,left,0.0,,explicit
P73,56,2.447907925,TLD,3,1,right,1.0,,explicit
P73,57,2.263336897,TLD,3,0,left,1.0,,explicit
P73,58,1.148675919,TLD,3,1,left,0.0,,explicit
P73,59,1.312997103,TLD,3,1,right,1.0,,explicit
P73,60,1.115936995,TLD,3,0,right,0.0,,explicit
P73,61,1.229552984,TLD,3,1,right,0.0,,explicit
P73,62,0.04901385307,TLD,3,1,left,1.0,,explicit
P73,63,1.733440161,TLD,3,0,left,0.0,,explicit
P73,64,1.947340965,TLD,3,0,right,1.0,,explicit
P73,65,1.064556837,TLD,3,1,left,1.0,,explicit
P73,66,8.530947924,TLD,3,0,right,1.0,,explicit
P73,67,1.181900978,TLD,3,1,right,0.0,,explicit
P73,68,1.181313038,TLD,3,1,left,1.0,,explicit
P73,69,1.065373182,TLD,3,0,left,0.0,,explicit
P73,70,1.450210094,TLD,3,0,right,1.0,,explicit
P73,71,0.8989310265,TLD,3,1,left,1.0,,explicit
P73,72,0.7168848515,TLD,3,1,right,1.0,,explicit
P74,49,2.48390007,TLD,5,0,right,0.0,,explicit
P74,50,1.950124025,TLD,5,0,left,1.0,,explicit
P74,51,4.147392035,TLD,5,0,left,0.0,,explicit
P74,52,1.91294384,TLD,5,0,right,1.0,,explicit
P74,53,7.230410099,TLD,5,0,left,1.0,,explicit
P74,54,5.466060162,TLD,5,0,right,1.0,,explicit
P74,55,1.897308111,TLD,5,0,left,1.0,,explicit
P74,56,2.530258179,TLD,5,0,right,1.0,,explicit
P74,57,1.265115023,TLD,5,1,right,0.0,,explicit
P74,58,1.081512928,TLD,5,1,left,1.0,,explicit
P74,59,1.365218163,TLD,5,1,left,0.0,,explicit
P74,60,1.681134224,TLD,5,1,right,1.0,,explicit
P74,61,1.165428877,TLD,5,1,left,1.0,,explicit
P74,62,2.331658125,TLD,5,0,right,1.0,,explicit
P74,63,3.064509869,TLD,5,1,left,1.0,,explicit
P74,64,1.512865067,TLD,5,1,right,1.0,,explicit
P74,65,1.580878973,TLD,5,0,right,0.0,,explicit
P74,66,1.381599188,TLD,5,1,left,1.0,,explicit
P74,67,1.515962124,TLD,5,0,left,0.0,,explicit
P74,68,3.062849998,TLD,5,1,right,1.0,,explicit
P74,69,2.481369019,TLD,5,0,right,0.0,,explicit
P74,70,1.464488029,TLD,5,1,left,1.0,,explicit
P74,71,2.081223965,TLD,5,1,right,1.0,,explicit
P74,72,1.048653841,TLD,5,1,left,1.0,,explicit
P75,49,8.382377863,DLD,2,0,left,0.0,,explicit
P75,50,9.079191923,DLD,2,1,right,1.0,,explicit
P75,51,4.6322999,DLD,2,1,left,1.0,,explicit
P75,52,3.914335012,DLD,2,0,left,0.0,,explicit
P75,53,5.395342827,DLD,2,0,right,1.0,,explicit
P75,54,3.881865025,DLD,2,1,right,0.0,,explicit
P75,55,5.031850815,DLD,2,0,right,0.0,,explicit
P75,56,4.562906027,DLD,2,0,left,1.0,,explicit
P75,57,4.045718908,DLD,2,1,left,0.0,,explicit
P75,58,4.130769968,DLD,2,1,right,1.0,,explicit
P75,59,1.748553038,DLD,2,1,left,1.0,,explicit
P75,60,3.861965895,DLD,2,1,right,1.0,,explicit
P75,61,1.350155115,DLD,2,1,left,1.0,,explicit
P75,62,2.732510805,DLD,2,1,right,1.0,,explicit
P75,63,2.31574297,DLD,2,0,right,0.0,,explicit
P75,64,1.331928968,DLD,2,0,left,1.0,,explicit
P75,65,1.481637001,DLD,2,0,right,1.0,,explicit
P75,66,6.863938093,DLD,2,0,left,1.0,,explicit
P75,67,2.648298979,DLD,2,1,left,0.0,,explicit
P75,68,2.131498098,DLD,2,1,right,1.0,,explicit
P75,69,1.381680965,DLD,2,1,left,1.0,,explicit
P75,70,1.648057938,DLD,2,1,right,1.0,,explicit
P75,71,1.880085945,DLD,2,0,right,0.0,,explicit
P75,72,1.34791708,DLD,2,1,left,1.0,,explicit
P77,49,2.036772966,TLD,4,0,right,0.0,0.0,explicit
P77,50,2.546898842,TLD,4,1,left,1.0,0.0,explicit
P77,51,2.365283012,TLD,4,1,right,1.0,0.0,explicit
P77,52,5.061782122,TLD,4,0,right,0.0,0.0,explicit
P77,53,0.9142930508,TLD,4,1,left,1.0,0.0,explicit
P77,54,1.048160076,TLD,4,0,left,0.0,0.0,explicit
P77,55,1.417419195,TLD,4,1,right,1.0,0.0,explicit
P77,56,1.449201107,TLD,4,0,left,1.0,0.0,explicit
P77,57,0.5989291668,TLD,4,1,right,1.0,0.0,explicit
P77,58,0.5799379349,TLD,4,1,left,1.0,0.0,explicit
P77,59,0.7161910534,TLD,4,0,left,0.0,0.0,explicit
P77,60,0.865596056,TLD,4,1,right,1.0,0.0,explicit
P77,61,2.663803101,TLD,4,0,right,0.0,0.0,explicit
P77,62,1.031430006,TLD,4,1,left,1.0,0.0,explicit
P77,63,0.7163341045,TLD,4,0,left,0.0,0.0,explicit
P77,64,0.6327440739,TLD,4,1,right,1.0,0.0,explicit
P77,65,0.8877310753,TLD,4,1,left,1.0,0.0,explicit
P77,66,0.6483800411,TLD,4,1,right,1.0,0.0,explicit
P77,67,0.6983211041,TLD,4,1,left,1.0,0.0,explicit
P77,68,1.114178181,TLD,4,1,right,1.0,0.0,explicit
P77,69,1.433506012,TLD,4,0,left,1.0,0.0,explicit
P77,70,4.446805,TLD,4,1,left,0.0,0.0,explicit
P77,71,1.44695282,TLD,4,1,right,1.0,0.0,explicit
P77,72,1.814913988,TLD,4,1,right,0.0,0.0,explicit
P78,49,7.268638134,DLD,4,0,right,0.0,0.0,explicit
P78,50,5.831259012,DLD,4,1,left,1.0,0.0,explicit
P78,51,5.613356113,DLD,4,1,right,1.0,0.0,explicit
P78,52,2.69507122,DLD,4,1,right,0.0,0.0,explicit
P78,53,7.013330936,DLD,4,0,left,1.0,0.0,explicit
P78,54,0.7812690735,DLD,4,0,left,0.0,0.0,explicit
P78,55,5.311224937,DLD,4,1,right,1.0,0.0,explicit
P78,56,9.993950129,DLD,4,1,left,1.0,0.0,explicit
P78,57,1.965119839,DLD,4,0,right,1.0,0.0,explicit
P78,58,2.182598114,DLD,4,1,left,1.0,0.0,explicit
P78,59,2.497313976,DLD,4,0,left,0.0,0.0,explicit
P78,60,1.431344986,DLD,4,1,right,1.0,0.0,explicit
P78,61,0.9816880226,DLD,4,1,right,0.0,0.0,explicit
P78,62,0.5493710041,DLD,4,0,left,1.0,0.0,explicit
P78,63,3.047862053,DLD,4,1,left,0.0,0.0,explicit
P78,64,2.148865938,DLD,4,1,right,1.0,0.0,explicit
P78,65,3.331862926,DLD,4,0,left,1.0,0.0,explicit
P78,66,1.231489182,DLD,4,1,right,1.0,0.0,explicit
P78,67,2.932071924,DLD,4,0,left,1.0,0.0,explicit
