participant,trial,group,trialOrder,side,changeTrial,RTwoOutlier,soundDimension,soundfileNum,duration,pitch,response_time,correct,phase,RT_3x_std,sum_changetrial_window,sound_label_original,sound_code_original,sound_high_low,sound_label,sound_code
P83,67,DLD,6,left,0.0,False,pitch,3,0.54,1.893968967,1.332118988,1,explicit,True,2.0,pitch_3,8,low,pitch_low,3
P83,68,DLD,6,right,1.0,False,pitch,6,0.9,3.125843199,1.679116011,1,explicit,True,3.0,pitch_6,11,high,pitch_high,2
P83,69,DLD,6,left,1.0,False,pitch,2,0.42,1.483344223,2.131752014,0,explicit,True,2.0,pitch_2,7,low,pitch_low,3
P83,70,DLD,6,right,1.0,False,pitch,5,0.78,2.715218455,1.980592966,1,explicit,True,1.0,pitch_5,10,high,pitch_high,2
P83,71,DLD,6,right,0.0,False,pitch,4,0.66,2.304593711,1.233076096,0,explicit,True,2.0,pitch_4,9,high,pitch_high,2
P83,72,DLD,6,left,1.0,False,pitch,1,0.3,1.07271948,1.516178846,1,explicit,True,2.0,pitch_1,6,low,pitch_low,3
P84,49,DLD,1,left,0.0,False,duration,1,0.3,1.07271948,22.41127205,1,explicit,True,,duration_1,0,low,duration_low,1
P84,50,DLD,1,right,1.0,False,duration,4,0.66,2.304593711,1.996594191,1,explicit,True,,duration_4,3,high,duration_high,0
P84,51,DLD,1,right,0.0,False,duration,5,0.78,2.715218455,1.41521883,0,explicit,True,,duration_5,4,high,duration_high,0
P84,52,DLD,1,left,1.0,False,duration,3,0.54,1.893968967,3.67947793,1,explicit,True,,duration_3,2,low,duration_low,1
P84,53,DLD,1,left,0.0,False,duration,2,0.42,1.483344223,2.200740099,0,explicit,True,,duration_2,1,low,duration_low,1
P84,54,DLD,1,right,1.0,False,duration,6,0.9,3.125843199,2.163974047,1,explicit,True,,duration_6,5,high,duration_high,0
P84,55,DLD,1,right,0.0,False,duration,5,0.78,2.715218455,2.214406967,0,explicit,True,2.0,duration_5,4,high,duration_high,0
P84,56,DLD,1,left,1.0,False,duration,2,0.42,1.483344223,5.348394871,0,explicit,True,2.0,duration_2,1,low,duration_low,1
P84,57,DLD,1,left,0.0,False,duration,1,0.3,1.07271948,11.19500494,0,explicit,True,2.0,duration_1,0,low,duration_low,1
P84,58,DLD,1,right,1.0,False,duration,4,0.66,2.304593711,16.10834503,0,explicit,True,2.0,duration_4,3,high,duration_high,0
P84,59,DLD,1,left,1.0,False,duration,3,0.54,1.893968967,3.866436958,1,explicit,True,2.0,duration_3,2,low,duration_low,1
P84,60,DLD,1,right,1.0,False,duration,6,0.9,3.125843199,6.548160791,1,explicit,True,2.0,duration_6,5,high,duration_high,0
P84,61,DLD,1,right,0.0,False,duration,4,0.66,2.304593711,10.91152382,0,explicit,True,2.0,duration_4,3,high,duration_high,0
P84,62,DLD,1,left,1.0,False,duration,1,0.3,1.07271948,3.033432007,1,explicit,True,3.0,duration_1,0,low,duration_low,1
P84,63,DLD,1,right,1.0,False,duration,6,0.9,3.125843199,1.898157835,0,explicit,True,3.0,duration_6,5,high,duration_high,0
P84,64,DLD,1,right,0.0,False,duration,5,0.78,2.715218455,10.97828698,0,explicit,True,3.0,duration_5,4,high,duration_high,0
P84,65,DLD,1,left,1.0,False,duration,2,0.42,1.483344223,38.81626177,0,explicit,False,3.0,duration_2,1,low,duration_low,1
P84,66,DLD,1,left,0.0,False,duration,3,0.54,1.893968967,0.3655991554,0,explicit,True,3.0,duration_3,2,low,duration_low,1
P84,67,DLD,1,right,1.0,False,duration,6,0.9,3.125843199,2.447490215,0,explicit,True,2.0,duration_6,5,high,duration_high,0
P84,68,DLD,1,left,1.0,False,duration,3,0.54,1.893968967,0.03165316582,0,explicit,True,3.0,duration_3,2,low,duration_low,1
P84,69,DLD,1,right,1.0,False,duration,4,0.66,2.304593711,0.5822110176,0,explicit,True,2.0,duration_4,3,high,duration_high,0
P84,70,DLD,1,left,1.0,False,duration,2,0.42,1.483344223,1.71705389,0,explicit,True,2.0,duration_2,1,low,duration_low,1
P84,71,DLD,1,left,0.0,False,duration,1,0.3,1.07271948,5.396973133,0,explicit,True,3.0,duration_1,0,low,duration_low,1
P84,72,DLD,1,right,1.0,False,duration,5,0.78,2.715218455,3.864135027,0,explicit,True,3.0,duration_5,4,high,duration_high,0
P86,49,DLD,3,left,0.0,False,pitch,3,0.54,1.893968967,0.3187348843,1,explicit,True,,pitch_3,8,low,pitch_low,3
P86,50,DLD,3,right,1.0,False,pitch,6,0.9,3.125843199,16.39163399,1,explicit,True,,pitch_6,11,high,pitch_high,2
P86,51,DLD,3,left,1.0,False,pitch,2,0.42,1.483344223,4.561789989,1,explicit,True,,pitch_2,7,low,pitch_low,3
P86,52,DLD,3,right,1.0,False,pitch,5,0.78,2.715218455,1.300827026,1,explicit,True,,pitch_5,10,high,pitch_high,2
P86,53,DLD,3,right,0.0,False,pitch,4,0.66,2.304593711,1.63164711,0,explicit,True,,pitch_4,9,high,pitch_high,2
P86,54,DLD,3,left,1.0,False,pitch,1,0.3,1.07271948,4.647564888,1,explicit,True,,pitch_1,6,low,pitch_low,3
P86,55,DLD,3,left,0.0,False,pitch,2,0.42,1.483344223,8.363818884,1,explicit,True,3.0,pitch_2,7,low,pitch_low,3
P86,56,DLD,3,right,1.0,False,pitch,5,0.78,2.715218455,0.7482171059,1,explicit,True,3.0,pitch_5,10,high,pitch_high,2
P86,57,DLD,3,left,1.0,False,pitch,3,0.54,1.893968967,7.078763008,0,explicit,True,3.0,pitch_3,8,low,pitch_low,3
P86,58,DLD,3,left,0.0,False,pitch,1,0.3,1.07271948,1.264840841,0,explicit,True,2.0,pitch_1,6,low,pitch_low,3
P86,59,DLD,3,right,1.0,False,pitch,6,0.9,3.125843199,0.8645009995,0,explicit,True,2.0,pitch_6,11,high,pitch_high,2
P86,60,DLD,3,right,0.0,False,pitch,4,0.66,2.304593711,1.016468048,0,explicit,True,3.0,pitch_4,9,high,pitch_high,2
P86,61,DLD,3,right,0.0,False,pitch,6,0.9,3.125843199,0.7156379223,0,explicit,True,2.0,pitch_6,11,high,pitch_high,2
P86,62,DLD,3,left,1.0,False,pitch,3,0.54,1.893968967,1.382544041,1,explicit,True,3.0,pitch_3,8,low,pitch_low,3
P86,63,DLD,3,left,0.0,False,pitch,2,0.42,1.483344223,0.2478909492,0,explicit,True,2.0,pitch_2,7,low,pitch_low,3
P86,64,DLD,3,right,1.0,False,pitch,4,0.66,2.304593711,1.282684088,0,explicit,True,1.0,pitch_4,9,high,pitch_high,2
P86,65,DLD,3,left,1.0,False,pitch,1,0.3,1.07271948,14.04155993,0,explicit,True,2.0,pitch_1,6,low,pitch_low,3
P86,66,DLD,3,right,1.0,False,pitch,5,0.78,2.715218455,1.082043886,0,explicit,True,1.0,pitch_5,10,high,pitch_high,2
P86,67,DLD,3,right,0.0,False,pitch,5,0.78,2.715218455,1.048040867,0,explicit,True,2.0,pitch_5,10,high,pitch_high,2
P86,68,DLD,3,left,1.0,False,pitch,2,0.42,1.483344223,2.631364822,1,explicit,True,3.0,pitch_2,7,low,pitch_low,3
P86,69,DLD,3,left,0.0,False,pitch,1,0.3,1.07271948,0.26603508,1,explicit,True,3.0,pitch_1,6,low,pitch_low,3
P86,70,DLD,3,right,1.0,False,pitch,4,0.66,2.304593711,0.132363081,0,explicit,True,3.0,pitch_4,9,high,pitch_high,2
P86,71,DLD,3,left,1.0,False,pitch,3,0.54,1.893968967,2.550050974,0,explicit,True,3.0,pitch_3,8,low,pitch_low,3
P86,72,DLD,3,right,1.0,False,pitch,6,0.9,3.125843199,12.56040502,1,explicit,True,2.0,pitch_6,11,high,pitch_high,2
P87,49,DLD,3,left,0.0,False,duration,3,0.54,1.893968967,3.863456964,1,explicit,True,,duration_3,2,low,duration_low,1
P87,50,DLD,3,right,1.0,False,duration,6,0.9,3.125843199,5.963371038,0,explicit,True,,duration_6,5,high,duration_high,0
P87,51,DLD,3,left,1.0,False,duration,2,0.42,1.483344223,5.41329217,0,explicit,True,,duration_2,1,low,duration_low,1
P87,52,DLD,3,right,1.0,False,duration,5,0.78,2.715218455,4.713263988,0,explicit,True,,duration_5,4,high,duration_high,0
P87,53,DLD,3,right,0.0,False,duration,4,0.66,2.304593711,3.88032794,1,explicit,True,,duration_4,3,high,duration_high,0
P87,54,DLD,3,left,1.0,False,duration,1,0.3,1.07271948,1.431529999,0,explicit,True,,duration_1,0,low,duration_low,1
P87,55,DLD,3,left,0.0,False,duration,2,0.42,1.483344223,4.780264854,0,explicit,True,3.0,duration_2,1,low,duration_low,1
P87,56,DLD,3,right,1.0,False,duration,5,0.78,2.715218455,1.09868288,0,explicit,True,3.0,duration_5,4,high,duration_high,0
P87,57,DLD,3,left,1.0,False,duration,3,0.54,1.893968967,1.664537907,0,explicit,True,3.0,duration_3,2,low,duration_low,1
P87,58,DLD,3,left,0.0,False,duration,1,0.3,1.07271948,5.112119913,0,explicit,True,2.0,duration_1,0,low,duration_low,1
P87,59,DLD,3,right,1.0,False,duration,6,0.9,3.125843199,3.913501978,0,explicit,True,2.0,duration_6,5,high,duration_high,0
P87,60,DLD,3,right,0.0,False,duration,4,0.66,2.304593711,2.381175995,0,explicit,True,3.0,duration_4,3,high,duration_high,0
P87,61,DLD,3,right,0.0,False,duration,6,0.9,3.125843199,4.930346012,1,explicit,True,2.0,duration_6,5,high,duration_high,0
P87,62,DLD,3,left,1.0,False,duration,3,0.54,1.893968967,3.447607994,0,explicit,True,3.0,duration_3,2,low,duration_low,1
P87,63,DLD,3,left,0.0,False,duration,2,0.42,1.483344223,6.113102913,0,explicit,True,2.0,duration_2,1,low,duration_low,1
P87,64,DLD,3,right,1.0,False,duration,4,0.66,2.304593711,5.361564875,1,explicit,True,1.0,duration_4,3,high,duration_high,0
P87,65,DLD,3,left,1.0,False,duration,1,0.3,1.07271948,3.613666773,0,explicit,True,2.0,duration_1,0,low,duration_low,1
P87,66,DLD,3,right,1.0,False,duration,5,0.78,2.715218455,4.38026619,0,explicit,True,1.0,duration_5,4,high,duration_high,0
P87,67,DLD,3,right,0.0,False,duration,5,0.78,2.715218455,4.246748924,1,explicit,True,2.0,duration_5,4,high,duration_high,0
P87,68,DLD,3,left,1.0,False,duration,2,0.42,1.483344223,0.1651520729,0,explicit,True,3.0,duration_2,1,low,duration_low,1
P87,69,DLD,3,left,0.0,False,duration,1,0.3,1.07271948,10.46179104,1,explicit,True,3.0,duration_1,0,low,duration_low,1
P87,70,DLD,3,right,1.0,False,duration,4,0.66,2.304593711,3.330430985,0,explicit,True,3.0,duration_4,3,high,duration_high,0
P87,71,DLD,3,left,1.0,False,duration,3,0.54,1.893968967,1.330991983,1,explicit,True,3.0,duration_3,2,low,duration_low,1
P87,72,DLD,3,right,1.0,False,duration,6,0.9,3.125843199,5.112334967,1,explicit,True,2.0,duration_6,5,high,duration_high,0
P90,49,DLD,2,left,0.0,False,duration,2,0.42,1.483344223,18.87855697,0,explicit,True,,duration_2,1,low,duration_low,1
P90,50,DLD,2,right,1.0,False,duration,5,0.78,2.715218455,3.149375916,1,explicit,True,,duration_5,4,high,duration_high,0
P90,51,DLD,2,left,1.0,False,duration,3,0.54,1.893968967,1.18212986,1,explicit,True,,duration_3,2,low,duration_low,1
P90,52,DLD,2,left,0.0,False,duration,1,0.3,1.07271948,0.9503839016,0,explicit,True,,duration_1,0,low,duration_low,1
P90,53,DLD,2,right,1.0,False,duration,6,0.9,3.125843199,3.581530094,1,explicit,True,,duration_6,5,high,duration_high,0
P90,54,DLD,2,right,0.0,False,duration,4,0.66,2.304593711,3.079378843,0,explicit,True,,duration_4,3,high,duration_high,0
P90,55,DLD,2,right,0.0,False,duration,6,0.9,3.125843199,1.364796877,0,explicit,True,2.0,duration_6,5,high,duration_high,0
P90,56,DLD,2,left,1.0,False,duration,3,0.54,1.893968967,1.098875999,1,explicit,True,3.0,duration_3,2,low,duration_low,1
P90,57,DLD,2,left,0.0,False,duration,2,0.42,1.483344223,2.814247131,0,explicit,True,2.0,duration_2,1,low,duration_low,1
P90,58,DLD,2,right,1.0,False,duration,4,0.66,2.304593711,1.098463058,0,explicit,True,1.0,duration_4,3,high,duration_high,0
P90,59,DLD,2,left,1.0,False,duration,1,0.3,1.07271948,0.7828588486,1,explicit,True,2.0,duration_1,0,low,duration_low,1
P90,60,DLD,2,right,1.0,False,duration,5,0.78,2.715218455,1.44795084,0,explicit,True,1.0,duration_5,4,high,duration_high,0
P90,61,DLD,2,left,1.0,False,duration,1,0.3,1.07271948,1.331942081,1,explicit,True,2.0,duration_1,0,low,duration_low,1
P90,62,DLD,2,right,1.0,False,duration,4,0.66,2.304593711,0.2492160797,1,explicit,True,3.0,duration_4,3,high,duration_high,0
P90,63,DLD,2,right,0.0,False,duration,6,0.9,3.125843199,5.246220112,0,explicit,True,3.0,duration_6,5,high,duration_high,0
P90,64,DLD,2,left,1.0,False,duration,3,0.54,1.893968967,1.264117002,0,explicit,True,4.0,duration_3,2,low,duration_low,1
P90,65,DLD,2,right,1.0,False,duration,5,0.78,2.715218455,7.596441031,1,explicit,True,4.0,duration_5,4,high,duration_high,0
P90,66,DLD,2,left,1.0,False,duration,2,0.42,1.483344223,3.466004133,1,explicit,True,3.0,duration_2,1,low,duration_low,1
P90,67,DLD,2,left,0.0,False,duration,3,0.54,1.893968967,5.912995815,0,explicit,True,3.0,duration_3,2,low,duration_low,1
P90,68,DLD,2,right,1.0,False,duration,6,0.9,3.125843199,2.695847988,1,explicit,True,3.0,duration_6,5,high,duration_high,0
P90,69,DLD,2,left,1.0,False,duration,2,0.42,1.483344223,2.100579023,0,explicit,True,3.0,duration_2,1,low,duration_low,1
P90,70,DLD,2,right,1.0,False,duration,5,0.78,2.715218455,3.781018972,1,explicit,True,3.0,duration_5,4,high,duration_high,0
P90,71,DLD,2,right,0.0,False,duration,4,0.66,2.304593711,3.69628191,0,explicit,True,3.0,duration_4,3,high,duration_high,0
P90,72,DLD,2,left,1.0,False,duration,1,0.3,1.07271948,1.548485041,1,explicit,True,3.0,duration_1,0,low,duration_low,1
P91,49,TLD,5,right,0.0,False,duration,5,0.78,2.715218455,2.434379101,0,explicit,True,,duration_5,4,high,duration_high,0
P91,50,TLD,5,left,1.0,False,duration,2,0.42,1.483344223,3.116795063,1,explicit,True,,duration_2,1,low,duration_low,1
P91,51,TLD,5,left,0.0,False,duration,1,0.3,1.07271948,1.481964111,0,explicit,True,,duration_1,0,low,duration_low,1
P91,52,TLD,5,right,1.0,False,duration,4,0.66,2.304593711,2.931544065,0,explicit,True,,duration_4,3,high,duration_high,0
P91,53,TLD,5,left,1.0,False,duration,3,0.54,1.893968967,2.281162977,1,explicit,True,,duration_3,2,low,duration_low,1
P91,54,TLD,5,right,1.0,False,duration,6,0.9,3.125843199,1.812537909,1,explicit,True,,duration_6,5,high,duration_high,0
P91,55,TLD,5,left,1.0,False,duration,1,0.3,1.07271948,1.581526995,1,explicit,True,2.0,duration_1,0,low,duration_low,1
P91,56,TLD,5,right,1.0,False,duration,4,0.66,2.304593711,1.596848965,0,explicit,True,3.0,duration_4,3,high,duration_high,0
P91,57,TLD,5,right,0.0,False,duration,5,0.78,2.715218455,1.848922014,1,explicit,True,3.0,duration_5,4,high,duration_high,0
P91,58,TLD,5,left,1.0,False,duration,3,0.54,1.893968967,0.8482561111,1,explicit,True,4.0,duration_3,2,low,duration_low,1
P91,59,TLD,5,left,0.0,False,duration,2,0.42,1.483344223,0.815515995,0,explicit,True,4.0,duration_2,1,low,duration_low,1
P91,60,TLD,5,right,1.0,False,duration,6,0.9,3.125843199,1.715956926,0,explicit,True,3.0,duration_6,5,high,duration_high,0
P91,61,TLD,5,left,1.0,False,duration,3,0.54,1.893968967,1.498398066,0,explicit,True,3.0,duration_3,2,low,duration_low,1
P91,62,TLD,5,right,1.0,False,duration,6,0.9,3.125843199,1.366735935,0,explicit,True,2.0,duration_6,5,high,duration_high,0
P91,63,TLD,5,left,1.0,False,duration,2,0.42,1.483344223,2.381127119,0,explicit,True,2.0,duration_2,1,low,duration_low,1
P91,64,TLD,5,right,1.0,False,duration,5,0.78,2.715218455,1.131978989,1,explicit,True,3.0,duration_5,4,high,duration_high,0
P91,65,TLD,5,right,0.0,False,duration,4,0.66,2.304593711,1.215370893,0,explicit,True,3.0,duration_4,3,high,duration_high,0
P91,66,TLD,5,left,1.0,False,duration,1,0.3,1.07271948,0.9671831131,0,explicit,True,4.0,duration_1,0,low,duration_low,1
P91,67,TLD,5,left,0.0,False,duration,1,0.3,1.07271948,1.298950911,0,explicit,True,4.0,duration_1,0,low,duration_low,1
P91,68,TLD,5,right,1.0,False,duration,4,0.66,2.304593711,8.061895847,0,explicit,True,3.0,duration_4,3,high,duration_high,0
P91,69,TLD,5,right,0.0,False,duration,6,0.9,3.125843199,102.5101299,0,explicit,False,3.0,duration_6,5,high,duration_high,0
P91,70,TLD,5,left,1.0,False,duration,3,0.54,1.893968967,2.063960791,1,explicit,True,2.0,duration_3,2,low,duration_low,1
P91,71,TLD,5,right,1.0,False,duration,5,0.78,2.715218455,1.848375082,1,explicit,True,2.0,duration_5,4,high,duration_high,0
P91,72,TLD,5,left,1.0,False,duration,2,0.42,1.483344223,1.465478897,1,explicit,True,2.0,duration_2,1,low,duration_low,1
P94,49,DLD,4,right,0.0,False,pitch,4,0.66,2.304593711,15.41638184,0,explicit,True,,pitch_4,9,high,pitch_high,2
P94,50,DLD,4,left,1.0,False,pitch,1,0.3,1.07271948,4.047559977,1,explicit,True,,pitch_1,6,low,pitch_low,3
P94,51,DLD,4,right,1.0,False,pitch,6,0.9,3.125843199,7.19490695,1,explicit,True,,pitch_6,11,high,pitch_high,2
P94,52,DLD,4,right,0.0,False,pitch,5,0.78,2.715218455,1.146590948,0,explicit,True,,pitch_5,10,high,pitch_high,2
P94,53,DLD,4,left,1.0,False,pitch,2,0.42,1.483344223,5.199524164,0,explicit,True,,pitch_2,7,low,pitch_low,3
P94,54,DLD,4,left,0.0,False,pitch,3,0.54,1.893968967,9.14635396,0,explicit,True,,pitch_3,8,low,pitch_low,3
P94,55,DLD,4,right,1.0,False,pitch,6,0.9,3.125843199,2.348179817,1,explicit,True,2.0,pitch_6,11,high,pitch_high,2
P94,56,DLD,4,left,1.0,False,pitch,3,0.54,1.893968967,7.395622969,0,explicit,True,3.0,pitch_3,8,low,pitch_low,3
P94,57,DLD,4,right,1.0,False,pitch,4,0.66,2.304593711,3.664304018,0,explicit,True,2.0,pitch_4,9,high,pitch_high,2
P94,58,DLD,4,left,1.0,False,pitch,2,0.42,1.483344223,1.848233938,0,explicit,True,2.0,pitch_2,7,low,pitch_low,3
P94,59,DLD,4,left,0.0,False,pitch,1,0.3,1.07271948,2.463559151,1,explicit,True,3.0,pitch_1,6,low,pitch_low,3
P94,60,DLD,4,right,1.0,False,pitch,5,0.78,2.715218455,7.360767126,1,explicit,True,3.0,pitch_5,10,high,pitch_high,2
P94,61,DLD,4,right,0.0,False,pitch,5,0.78,2.715218455,8.428068876,0,explicit,True,4.0,pitch_5,10,high,pitch_high,2
P94,62,DLD,4,left,1.0,False,pitch,2,0.42,1.483344223,5.629123211,0,explicit,True,3.0,pitch_2,7,low,pitch_low,3
P94,63,DLD,4,left,0.0,False,pitch,1,0.3,1.07271948,4.512380123,1,explicit,True,3.0,pitch_1,6,low,pitch_low,3
P94,64,DLD,4,right,1.0,False,pitch,4,0.66,2.304593711,3.182370901,1,explicit,True,2.0,pitch_4,9,high,pitch_high,2
P94,65,DLD,4,left,1.0,False,pitch,3,0.54,1.893968967,4.114109039,1,explicit,True,2.0,pitch_3,8,low,pitch_low,3
P94,66,DLD,4,right,1.0,False,pitch,6,0.9,3.125843199,0.7631940842,0,explicit,True,2.0,pitch_6,11,high,pitch_high,2
P94,67,DLD,4,left,1.0,False,pitch,2,0.42,1.483344223,2.764385939,1,explicit,True,2.0,pitch_2,7,low,pitch_low,3
P94,68,DLD,4,right,1.0,False,pitch,5,0.78,2.715218455,2.347009897,1,explicit,True,3.0,pitch_5,10,high,pitch_high,2
P94,69,DLD,4,left,1.0,False,pitch,3,0.54,1.893968967,7.464247942,1,explicit,True,3.0,pitch_3,8,low,pitch_low,3
P94,70,DLD,4,left,0.0,False,pitch,1,0.3,1.07271948,3.71590519,0,explicit,True,4.0,pitch_1,6,low,pitch_low,3
P94,71,DLD,4,right,1.0,False,pitch,6,0.9,3.125843199,1.997591019,0,explicit,True,4.0,pitch_6,11,high,pitch_high,2
P94,72,DLD,4,right,0.0,False,pitch,4,0.66,2.304593711,3.979655981,1,explicit,True,4.0,pitch_4,9,high,pitch_high,2
P95,49,DLD,1,left,0.0,False,pitch,1,0.3,1.07271948,0.835144043,1,explicit,True,,pitch_1,6,low,pitch_low,3
P95,50,DLD,1,right,1.0,False,pitch,4,0.66,2.304593711,0.2658960819,0,explicit,True,,pitch_4,9,high,pitch_high,2
P95,51,DLD,1,right,0.0,False,pitch,5,0.78,2.715218455,21.07491493,0,explicit,True,,pitch_5,10,high,pitch_high,2
P95,52,DLD,1,left,1.0,False,pitch,3,0.54,1.893968967,4.229676008,1,explicit,True,,pitch_3,8,low,pitch_low,3
P95,53,DLD,1,left,0.0,False,pitch,2,0.42,1.483344223,6.178128004,0,explicit,True,,pitch_2,7,low,pitch_low,3
P95,54,DLD,1,right,1.0,False,pitch,6,0.9,3.125843199,19.42416286,0,explicit,True,,pitch_6,11,high,pitch_high,2
P95,55,DLD,1,right,0.0,False,pitch,5,0.78,2.715218455,4.528849125,0,explicit,True,2.0,pitch_5,10,high,pitch_high,2
P95,56,DLD,1,left,1.0,False,pitch,2,0.42,1.483344223,6.880127907,1,explicit,True,2.0,pitch_2,7,low,pitch_low,3
P95,57,DLD,1,left,0.0,False,pitch,1,0.3,1.07271948,8.647126913,0,explicit,True,2.0,pitch_1,6,low,pitch_low,3
P95,58,DLD,1,right,1.0,False,pitch,4,0.66,2.304593711,1.897717953,0,explicit,True,2.0,pitch_4,9,high,pitch_high,2
P95,59,DLD,1,left,1.0,False,pitch,3,0.54,1.893968967,11.17871189,1,explicit,True,2.0,pitch_3,8,low,pitch_low,3
P95,60,DLD,1,right,1.0,False,pitch,6,0.9,3.125843199,2.932812929,1,explicit,True,2.0,pitch_6,11,high,pitch_high,2
P95,61,DLD,1,right,0.0,False,pitch,4,0.66,2.304593711,2.148298025,0,explicit,True,2.0,pitch_4,9,high,pitch_high,2
P95,62,DLD,1,left,1.0,False,pitch,1,0.3,1.07271948,1.213551044,0,explicit,True,3.0,pitch_1,6,low,pitch_low,3
P95,63,DLD,1,right,1.0,False,pitch,6,0.9,3.125843199,5.280934811,0,explicit,True,3.0,pitch_6,11,high,pitch_high,2
P95,64,DLD,1,right,0.0,False,pitch,5,0.78,2.715218455,18.87697506,0,explicit,True,3.0,pitch_5,10,high,pitch_high,2
P95,65,DLD,1,left,1.0,False,pitch,2,0.42,1.483344223,2.249227047,1,explicit,True,3.0,pitch_2,7,low,pitch_low,3
P95,66,DLD,1,left,0.0,False,pitch,3,0.54,1.893968967,6.594585896,0,explicit,True,3.0,pitch_3,8,low,pitch_low,3
P95,67,DLD,1,right,1.0,False,pitch,6,0.9,3.125843199,0.09873700142,0,explicit,True,2.0,pitch_6,11,high,pitch_high,2
P95,68,DLD,1,left,1.0,False,pitch,3,0.54,1.893968967,3.680997849,1,explicit,True,3.0,pitch_3,8,low,pitch_low,3
P95,69,DLD,1,right,1.0,False,pitch,4,0.66,2.304593711,7.71090889,0,explicit,True,2.0,pitch_4,9,high,pitch_high,2
P95,70,DLD,1,left,1.0,False,pitch,2,0.42,1.483344223,3.962802887,1,explicit,True,2.0,pitch_2,7,low,pitch_low,3
P95,71,DLD,1,left,0.0,False,pitch,1,0.3,1.07271948,2.798768997,0,explicit,True,3.0,pitch_1,6,low,pitch_low,3
P95,72,DLD,1,right,1.0,False,pitch,5,0.78,2.715218455,10.16158104,0,explicit,True,3.0,pitch_5,10,high,pitch_high,2
P96,49,TLD,4,right,0.0,False,pitch,4,0.66,2.304593711,1.619470119,0,explicit,True,,pitch_4,9,high,pitch_high,2
P96,50,TLD,4,left,1.0,False,pitch,1,0.3,1.07271948,2.332367897,1,explicit,True,,pitch_1,6,low,pitch_low,3
P96,51,TLD,4,right,1.0,False,pitch,6,0.9,3.125843199,0.9148221016,1,explicit,True,,pitch_6,11,high,pitch_high,2
P96,52,TLD,4,right,0.0,False,pitch,5,0.78,2.715218455,1.016201019,0,explicit,True,,pitch_5,10,high,pitch_high,2
P96,53,TLD,4,left,1.0,False,pitch,2,0.42,1.483344223,0.7834980488,1,explicit,True,,pitch_2,7,low,pitch_low,3
P96,54,TLD,4,left,0.0,False,pitch,3,0.54,1.893968967,1.015546083,0,explicit,True,,pitch_3,8,low,pitch_low,3
P96,55,TLD,4,right,1.0,False,pitch,6,0.9,3.125843199,1.198655844,1,explicit,True,2.0,pitch_6,11,high,pitch_high,2
P96,56,TLD,4,left,1.0,False,pitch,3,0.54,1.893968967,1.397450924,1,explicit,True,3.0,pitch_3,8,low,pitch_low,3
P96,57,TLD,4,right,1.0,False,pitch,4,0.66,2.304593711,1.549654961,1,explicit,True,2.0,pitch_4,9,high,pitch_high,2
P96,58,TLD,4,left,1.0,False,pitch,2,0.42,1.483344223,1.780981064,0,explicit,True,2.0,pitch_2,7,low,pitch_low,3
P96,59,TLD,4,left,0.0,False,pitch,1,0.3,1.07271948,2.349161148,0,explicit,True,3.0,pitch_1,6,low,pitch_low,3
P96,60,TLD,4,right,1.0,False,pitch,5,0.78,2.715218455,1.297414064,1,explicit,True,3.0,pitch_5,10,high,pitch_high,2
P96,61,TLD,4,right,0.0,False,pitch,5,0.78,2.715218455,0.247672081,0,explicit,True,4.0,pitch_5,10,high,pitch_high,2
P96,62,TLD,4,left,1.0,False,pitch,2,0.42,1.483344223,3.296824932,1,explicit,True,3.0,pitch_2,7,low,pitch_low,3
P96,63,TLD,4,left,0.0,False,pitch,1,0.3,1.07271948,1.048792839,0,explicit,True,3.0,pitch_1,6,low,pitch_low,3
P96,64,TLD,4,right,1.0,False,pitch,4,0.66,2.304593711,0.9658041,0,explicit,True,2.0,pitch_4,9,high,pitch_high,2
P96,65,TLD,4,left,1.0,False,pitch,3,0.54,1.893968967,1.215399981,1,explicit,True,2.0,pitch_3,8,low,pitch_low,3
P96,66,TLD,4,right,1.0,False,pitch,6,0.9,3.125843199,0.9648931026,1,explicit,True,2.0,pitch_6,11,high,pitch_high,2
P96,67,TLD,4,left,1.0,False,pitch,2,0.42,1.483344223,0.7496809959,0,explicit,True,2.0,pitch_2,7,low,pitch_low,3
P96,68,TLD,4,right,1.0,False,pitch,5,0.78,2.715218455,0.9155550003,1,explicit,True,3.0,pitch_5,10,high,pitch_high,2
P96,69,TLD,4,left,1.0,False,pitch,3,0.54,1.893968967,1.182574034,0,explicit,True,3.0,pitch_3,8,low,pitch_low,3
P96,70,TLD,4,left,0.0,False,pitch,1,0.3,1.07271948,1.215076923,0,explicit,True,4.0,pitch_1,6,low,pitch_low,3
P96,71,TLD,4,right,1.0,False,pitch,6,0.9,3.125843199,1.863357782,1,explicit,True,4.0,pitch_6,11,high,pitch_high,2
P96,72,TLD,4,right,0.0,False,pitch,4,0.66,2.304593711,0.8493289948,0,explicit,True,4.0,pitch_4,9,high,pitch_high,2
P99,49,DLD,2,left,0.0,False,pitch,2,0.42,1.483344223,0.284577847,0,explicit,True,,pitch_2,7,low,pitch_low,3
P99,50,DLD,2,right,1.0,False,pitch,5,0.78,2.715218455,6.828183174,1,explicit,True,,pitch_5,10,high,pitch_high,2
P99,51,DLD,2,left,1.0,False,pitch,3,0.54,1.893968967,1.447962999,0,explicit,True,,pitch_3,8,low,pitch_low,3
