participant,trial,group,trialOrder,side,changeTrial,RTwoOutlier,soundDimension,soundfileNum,duration,pitch,response_time,correct,phase,RT_3x_std
P68,38,DLD,6,right,1.0,True,pitch,5,0.78,2.715218455,3.844588041,1,implicit,True
P68,39,DLD,6,left,1.0,True,pitch,3,0.54,1.893968967,2.97949481,1,implicit,True
P68,40,DLD,6,left,0.0,True,pitch,1,0.3,1.07271948,3.569427967,1,implicit,True
P68,41,DLD,6,right,1.0,True,pitch,6,0.9,3.125843199,2.545800924,1,implicit,True
P68,42,DLD,6,right,0.0,True,pitch,4,0.66,2.304593711,3.166090965,1,implicit,True
P68,43,DLD,6,right,0.0,True,pitch,6,0.9,3.125843199,5.315688133,1,implicit,True
P68,44,DLD,6,left,1.0,True,pitch,3,0.54,1.893968967,3.277161837,1,implicit,True
P68,45,DLD,6,right,1.0,True,pitch,4,0.66,2.304593711,6.611389875,1,implicit,True
P68,46,DLD,6,left,1.0,False,pitch,2,0.42,1.483344223,23.03915906,1,implicit,False
P68,47,DLD,6,left,0.0,True,pitch,1,0.3,1.07271948,6.683197975,1,implicit,True
P68,48,DLD,6,right,1.0,True,pitch,5,0.78,2.715218455,2.625562191,1,implicit,True
P70,1,DLD,3,left,0.0,True,duration,3,0.54,1.893968967,2.246939898,1,implicit,True
P70,2,DLD,3,right,1.0,False,duration,6,0.9,3.125843199,0.8634829521,0,implicit,True
P70,3,DLD,3,left,1.0,False,duration,2,0.42,1.483344223,1.196028948,1,implicit,True
P70,4,DLD,3,right,1.0,True,duration,5,0.78,2.715218455,1.561241865,0,implicit,True
P70,5,DLD,3,right,0.0,True,duration,4,0.66,2.304593711,2.886543036,1,implicit,True
P70,6,DLD,3,left,1.0,True,duration,1,0.3,1.07271948,2.940189838,1,implicit,True
P70,7,DLD,3,left,0.0,True,duration,2,0.42,1.483344223,2.685772896,1,implicit,True
P70,8,DLD,3,right,1.0,True,duration,5,0.78,2.715218455,2.493510962,1,implicit,True
P70,9,DLD,3,left,1.0,True,duration,3,0.54,1.893968967,2.798507929,1,implicit,True
P70,10,DLD,3,left,0.0,True,duration,1,0.3,1.07271948,3.118155003,1,implicit,True
P70,11,DLD,3,right,1.0,True,duration,6,0.9,3.125843199,2.29401207,0,implicit,True
P70,12,DLD,3,right,0.0,True,duration,4,0.66,2.304593711,2.783888102,1,implicit,True
P70,13,DLD,3,right,0.0,True,duration,6,0.9,3.125843199,2.485434055,1,implicit,True
P70,14,DLD,3,left,1.0,True,duration,3,0.54,1.893968967,3.158109903,1,implicit,True
P70,15,DLD,3,left,0.0,True,duration,2,0.42,1.483344223,2.717824936,1,implicit,True
P70,16,DLD,3,right,1.0,True,duration,4,0.66,2.304593711,2.313951969,1,implicit,True
P70,17,DLD,3,left,1.0,True,duration,1,0.3,1.07271948,2.512567043,1,implicit,True
P70,18,DLD,3,right,1.0,True,duration,5,0.78,2.715218455,2.688246965,1,implicit,True
P70,19,DLD,3,right,0.0,True,duration,5,0.78,2.715218455,2.551239967,1,implicit,True
P70,20,DLD,3,left,1.0,True,duration,2,0.42,1.483344223,3.329617023,1,implicit,True
P70,21,DLD,3,left,0.0,True,duration,1,0.3,1.07271948,3.514569998,1,implicit,True
P70,22,DLD,3,right,1.0,True,duration,4,0.66,2.304593711,2.490725994,1,implicit,True
P70,23,DLD,3,left,1.0,True,duration,3,0.54,1.893968967,2.614830017,1,implicit,True
P70,24,DLD,3,right,1.0,True,duration,6,0.9,3.125843199,2.457721949,1,implicit,True
P70,25,DLD,3,right,0.0,True,duration,6,0.9,3.125843199,2.444469929,1,implicit,True
P70,26,DLD,3,left,1.0,True,duration,3,0.54,1.893968967,2.443758965,1,implicit,True
P70,27,DLD,3,right,1.0,True,duration,4,0.66,2.304593711,2.329540014,1,implicit,True
P70,28,DLD,3,left,1.0,True,duration,2,0.42,1.483344223,2.246446133,1,implicit,True
P70,29,DLD,3,left,0.0,True,duration,1,0.3,1.07271948,2.287220001,0,implicit,True
P70,30,DLD,3,right,1.0,True,duration,5,0.78,2.715218455,3.740845203,1,implicit,True
P70,31,DLD,3,left,1.0,True,duration,1,0.3,1.07271948,3.229840994,1,implicit,True
P70,32,DLD,3,right,1.0,True,duration,4,0.66,2.304593711,2.614592075,1,implicit,True
P70,33,DLD,3,right,0.0,True,duration,5,0.78,2.715218455,2.485368013,1,implicit,True
P70,34,DLD,3,left,1.0,True,duration,3,0.54,1.893968967,2.638889074,0,implicit,True
P70,35,DLD,3,left,0.0,True,duration,2,0.42,1.483344223,3.303499937,1,implicit,True
P70,36,DLD,3,right,1.0,True,duration,6,0.9,3.125843199,2.579757929,1,implicit,True
P70,37,DLD,3,left,1.0,True,duration,1,0.3,1.07271948,2.642578125,1,implicit,True
P70,38,DLD,3,right,1.0,True,duration,4,0.66,2.304593711,2.412465811,1,implicit,True
P70,39,DLD,3,right,0.0,True,duration,6,0.9,3.125843199,2.417399168,1,implicit,True
P70,40,DLD,3,left,1.0,True,duration,3,0.54,1.893968967,2.946348906,1,implicit,True
P70,41,DLD,3,right,1.0,True,duration,5,0.78,2.715218455,3.040827036,1,implicit,True
P70,42,DLD,3,left,1.0,True,duration,2,0.42,1.483344223,2.663271904,1,implicit,True
P70,43,DLD,3,right,1.0,True,duration,4,0.66,2.304593711,2.361875057,1,implicit,True
P70,44,DLD,3,left,1.0,True,duration,1,0.3,1.07271948,2.480530977,1,implicit,True
P70,45,DLD,3,right,1.0,True,duration,6,0.9,3.125843199,2.313628912,1,implicit,True
P70,46,DLD,3,right,0.0,True,duration,5,0.78,2.715218455,2.600431919,0,implicit,True
P70,47,DLD,3,left,1.0,True,duration,2,0.42,1.483344223,4.060760021,1,implicit,True
P70,48,DLD,3,left,0.0,True,duration,3,0.54,1.893968967,2.91613102,1,implicit,True
P71,1,DLD,5,right,0.0,True,duration,5,0.78,2.715218455,2.475142956,1,implicit,True
P71,2,DLD,5,left,1.0,True,duration,2,0.42,1.483344223,5.759624004,1,implicit,True
P71,3,DLD,5,left,0.0,True,duration,1,0.3,1.07271948,4.66702795,1,implicit,True
P71,4,DLD,5,right,1.0,True,duration,4,0.66,2.304593711,4.426326036,1,implicit,True
P71,5,DLD,5,left,1.0,True,duration,3,0.54,1.893968967,3.729455233,0,implicit,True
P71,6,DLD,5,right,1.0,True,duration,6,0.9,3.125843199,4.062638998,1,implicit,True
P71,7,DLD,5,left,1.0,True,duration,1,0.3,1.07271948,4.441852093,1,implicit,True
P71,8,DLD,5,right,1.0,True,duration,4,0.66,2.304593711,3.810355186,1,implicit,True
P71,9,DLD,5,right,0.0,True,duration,5,0.78,2.715218455,4.33535409,1,implicit,True
P71,10,DLD,5,left,1.0,True,duration,3,0.54,1.893968967,4.443205833,1,implicit,True
P71,11,DLD,5,left,0.0,True,duration,2,0.42,1.483344223,4.354818106,1,implicit,True
P71,12,DLD,5,right,1.0,True,duration,6,0.9,3.125843199,4.51984787,1,implicit,True
P71,13,DLD,5,left,1.0,True,duration,3,0.54,1.893968967,6.162966013,1,implicit,True
P71,14,DLD,5,right,1.0,True,duration,6,0.9,3.125843199,6.540019035,1,implicit,True
P71,15,DLD,5,left,1.0,True,duration,2,0.42,1.483344223,4.681509972,1,implicit,True
P71,16,DLD,5,right,1.0,True,duration,5,0.78,2.715218455,3.373352051,1,implicit,True
P71,17,DLD,5,right,0.0,True,duration,4,0.66,2.304593711,1.284024,0,implicit,True
P71,18,DLD,5,left,1.0,True,duration,1,0.3,1.07271948,1.460818052,0,implicit,True
P71,19,DLD,5,left,0.0,True,duration,1,0.3,1.07271948,0.6870441437,1,implicit,True
P71,20,DLD,5,right,1.0,True,duration,4,0.66,2.304593711,0.5108470917,1,implicit,True
P71,21,DLD,5,right,0.0,True,duration,6,0.9,3.125843199,3.850696087,1,implicit,True
P71,22,DLD,5,left,1.0,True,duration,3,0.54,1.893968967,2.894298077,1,implicit,True
P71,23,DLD,5,right,1.0,True,duration,5,0.78,2.715218455,2.861443996,1,implicit,True
P71,24,DLD,5,left,1.0,True,duration,2,0.42,1.483344223,3.014106989,1,implicit,True
P71,25,DLD,5,right,0.0,True,duration,4,0.66,2.304593711,3.001931906,1,implicit,True
P71,26,DLD,5,left,1.0,True,duration,1,0.3,1.07271948,2.860327959,1,implicit,True
P71,27,DLD,5,right,1.0,True,duration,6,0.9,3.125843199,2.644531965,1,implicit,True
P71,28,DLD,5,right,0.0,True,duration,5,0.78,2.715218455,3.332865,1,implicit,True
P71,29,DLD,5,left,1.0,True,duration,2,0.42,1.483344223,2.727857113,1,implicit,True
P71,30,DLD,5,left,0.0,True,duration,3,0.54,1.893968967,2.845621109,1,implicit,True
P71,31,DLD,5,right,1.0,True,duration,6,0.9,3.125843199,2.428228855,1,implicit,True
P71,32,DLD,5,left,1.0,True,duration,3,0.54,1.893968967,2.530758142,1,implicit,True
P71,33,DLD,5,right,1.0,True,duration,4,0.66,2.304593711,2.375151873,1,implicit,True
P71,34,DLD,5,left,1.0,True,duration,2,0.42,1.483344223,2.409888029,1,implicit,True
P71,35,DLD,5,left,0.0,True,duration,1,0.3,1.07271948,3.334197044,1,implicit,True
P71,36,DLD,5,right,1.0,True,duration,5,0.78,2.715218455,4.644834042,1,implicit,True
P71,37,DLD,5,left,1.0,True,duration,2,0.42,1.483344223,3.212090969,1,implicit,True
P71,38,DLD,5,right,1.0,True,duration,5,0.78,2.715218455,2.794723034,1,implicit,True
P71,39,DLD,5,left,1.0,True,duration,3,0.54,1.893968967,8.742401838,1,implicit,True
P71,40,DLD,5,left,0.0,True,duration,1,0.3,1.07271948,3.102674961,1,implicit,True
P71,41,DLD,5,right,1.0,True,duration,6,0.9,3.125843199,0.5117440224,0,implicit,True
P71,42,DLD,5,right,0.0,True,duration,4,0.66,2.304593711,3.103586912,1,implicit,True
P71,43,DLD,5,right,0.0,False,duration,6,0.9,3.125843199,13.86215901,1,implicit,False
P71,44,DLD,5,left,1.0,True,duration,3,0.54,1.893968967,3.360879898,1,implicit,True
P71,45,DLD,5,left,0.0,True,duration,2,0.42,1.483344223,2.967924118,1,implicit,True
P71,46,DLD,5,right,1.0,True,duration,4,0.66,2.304593711,3.12203908,1,implicit,True
P71,47,DLD,5,left,1.0,True,duration,1,0.3,1.07271948,2.813925028,1,implicit,True
P71,48,DLD,5,right,1.0,True,duration,5,0.78,2.715218455,2.445492983,1,implicit,True
P72,1,DLD,2,left,0.0,True,pitch,2,0.42,1.483344223,3.679078102,1,implicit,True
P72,2,DLD,2,right,1.0,True,pitch,5,0.78,2.715218455,3.046041012,1,implicit,True
P72,3,DLD,2,left,1.0,True,pitch,3,0.54,1.893968967,2.957468987,1,implicit,True
P72,4,DLD,2,left,0.0,True,pitch,1,0.3,1.07271948,3.401190996,1,implicit,True
P72,5,DLD,2,right,1.0,True,pitch,6,0.9,3.125843199,3.379221916,1,implicit,True
P72,6,DLD,2,right,0.0,True,pitch,4,0.66,2.304593711,3.182962894,1,implicit,True
P72,7,DLD,2,right,0.0,True,pitch,6,0.9,3.125843199,2.800576925,1,implicit,True
P72,8,DLD,2,left,1.0,True,pitch,3,0.54,1.893968967,2.843764067,1,implicit,True
P72,9,DLD,2,left,0.0,True,pitch,2,0.42,1.483344223,2.919301987,1,implicit,True
P72,10,DLD,2,right,1.0,True,pitch,4,0.66,2.304593711,3.068069935,1,implicit,True
P72,11,DLD,2,left,1.0,True,pitch,1,0.3,1.07271948,2.961330175,1,implicit,True
P72,12,DLD,2,right,1.0,True,pitch,5,0.78,2.715218455,3.030303955,1,implicit,True
P72,13,DLD,2,left,1.0,True,pitch,1,0.3,1.07271948,2.96143508,1,implicit,True
P72,14,DLD,2,right,1.0,True,pitch,4,0.66,2.304593711,3.078431129,1,implicit,True
P72,15,DLD,2,right,0.0,True,pitch,6,0.9,3.125843199,3.818451166,0,implicit,True
P72,16,DLD,2,left,1.0,True,pitch,3,0.54,1.893968967,3.00953722,0,implicit,True
P72,17,DLD,2,right,1.0,True,pitch,5,0.78,2.715218455,3.02809906,1,implicit,True
P72,18,DLD,2,left,1.0,True,pitch,2,0.42,1.483344223,2.763866901,1,implicit,True
P72,19,DLD,2,left,0.0,True,pitch,3,0.54,1.893968967,4.065426111,1,implicit,True
P72,20,DLD,2,right,1.0,True,pitch,6,0.9,3.125843199,3.492375135,1,implicit,True
P72,21,DLD,2,left,1.0,True,pitch,2,0.42,1.483344223,4.114138842,1,implicit,True
P72,22,DLD,2,right,1.0,True,pitch,5,0.78,2.715218455,4.025246143,1,implicit,True
P72,23,DLD,2,right,0.0,True,pitch,4,0.66,2.304593711,3.349205017,1,implicit,True
P72,24,DLD,2,left,1.0,True,pitch,1,0.3,1.07271948,3.510159016,1,implicit,True
P72,25,DLD,2,right,0.0,True,pitch,4,0.66,2.304593711,4.562057972,1,implicit,True
P72,26,DLD,2,left,1.0,True,pitch,1,0.3,1.07271948,3.562891006,1,implicit,True
P72,27,DLD,2,right,1.0,True,pitch,6,0.9,3.125843199,3.057497025,1,implicit,True
P72,28,DLD,2,right,0.0,True,pitch,5,0.78,2.715218455,3.032241106,1,implicit,True
P72,29,DLD,2,left,1.0,True,pitch,2,0.42,1.483344223,3.095942974,1,implicit,True
P72,30,DLD,2,left,0.0,True,pitch,3,0.54,1.893968967,3.917667866,0,implicit,True
P72,31,DLD,2,right,1.0,True,pitch,6,0.9,3.125843199,3.143320084,1,implicit,True
P72,32,DLD,2,left,1.0,True,pitch,3,0.54,1.893968967,3.898388147,1,implicit,True
P72,33,DLD,2,right,1.0,True,pitch,4,0.66,2.304593711,2.957520962,1,implicit,True
P72,34,DLD,2,left,1.0,True,pitch,2,0.42,1.483344223,2.860496998,1,implicit,True
P72,35,DLD,2,left,0.0,True,pitch,1,0.3,1.07271948,3.271091938,1,implicit,True
P72,36,DLD,2,right,1.0,True,pitch,5,0.78,2.715218455,3.391449928,1,implicit,True
P72,37,DLD,2,right,0.0,True,pitch,5,0.78,2.715218455,3.63189292,1,implicit,True
P72,38,DLD,2,left,1.0,True,pitch,2,0.42,1.483344223,4.111288786,1,implicit,True
P72,39,DLD,2,left,0.0,True,pitch,1,0.3,1.07271948,2.667264938,0,implicit,True
P72,40,DLD,2,right,1.0,True,pitch,4,0.66,2.304593711,3.778048038,1,implicit,True
P72,41,DLD,2,left,1.0,True,pitch,3,0.54,1.893968967,3.513175011,1,implicit,True
P72,42,DLD,2,right,1.0,True,pitch,6,0.9,3.125843199,2.759071827,1,implicit,True
P72,43,DLD,2,left,1.0,True,pitch,1,0.3,1.07271948,3.3460989,1,implicit,True
P72,44,DLD,2,right,1.0,False,pitch,4,0.66,2.304593711,1.163982153,1,implicit,True
P72,45,DLD,2,right,0.0,True,pitch,5,0.78,2.715218455,4.331851006,1,implicit,True
P72,46,DLD,2,left,1.0,True,pitch,3,0.54,1.893968967,3.844430923,1,implicit,True
P72,47,DLD,2,left,0.0,True,pitch,2,0.42,1.483344223,3.12211895,1,implicit,True
P72,48,DLD,2,right,1.0,True,pitch,6,0.9,3.125843199,3.58899498,1,implicit,True
P75,1,DLD,2,left,0.0,True,duration,2,0.42,1.483344223,2.945286989,1,implicit,True
P75,2,DLD,2,right,1.0,True,duration,5,0.78,2.715218455,2.478788853,1,implicit,True
P75,3,DLD,2,left,1.0,True,duration,3,0.54,1.893968967,2.613111973,1,implicit,True
P75,4,DLD,2,left,0.0,True,duration,1,0.3,1.07271948,2.838310957,1,implicit,True
P75,5,DLD,2,right,1.0,True,duration,6,0.9,3.125843199,2.258605003,1,implicit,True
P75,6,DLD,2,right,0.0,True,duration,4,0.66,2.304593711,2.384722948,1,implicit,True
P75,7,DLD,2,right,0.0,True,duration,6,0.9,3.125843199,2.135338068,1,implicit,True
P75,8,DLD,2,left,1.0,True,duration,3,0.54,1.893968967,2.878966093,1,implicit,True
P75,9,DLD,2,left,0.0,True,duration,2,0.42,1.483344223,2.517843962,0,implicit,True
P75,10,DLD,2,right,1.0,True,duration,4,0.66,2.304593711,2.892741919,1,implicit,True
P75,11,DLD,2,left,1.0,True,duration,1,0.3,1.07271948,2.796254158,1,implicit,True
P75,12,DLD,2,right,1.0,True,duration,5,0.78,2.715218455,2.262388945,1,implicit,True
P75,13,DLD,2,left,1.0,True,duration,1,0.3,1.07271948,2.62706399,1,implicit,True
P75,14,DLD,2,right,1.0,True,duration,4,0.66,2.304593711,2.146306992,1,implicit,True
P75,15,DLD,2,right,0.0,True,duration,6,0.9,3.125843199,2.716287136,1,implicit,True
P75,16,DLD,2,left,1.0,True,duration,3,0.54,1.893968967,2.628740072,1,implicit,True
P75,17,DLD,2,right,1.0,True,duration,5,0.78,2.715218455,2.24403882,1,implicit,True
P75,18,DLD,2,left,1.0,True,duration,2,0.42,1.483344223,2.430799961,1,implicit,True
P75,19,DLD,2,left,0.0,True,duration,3,0.54,1.893968967,3.036797047,1,implicit,True
P75,20,DLD,2,right,1.0,True,duration,6,0.9,3.125843199,2.396146059,1,implicit,True
P75,21,DLD,2,left,1.0,True,duration,2,0.42,1.483344223,2.576681137,1,implicit,True
P75,22,DLD,2,right,1.0,True,duration,5,0.78,2.715218455,2.49730587,1,implicit,True
P75,23,DLD,2,right,0.0,True,duration,4,0.66,2.304593711,2.582409859,1,implicit,True
P75,24,DLD,2,left,1.0,True,duration,1,0.3,1.07271948,2.59671998,1,implicit,True
P75,25,DLD,2,right,0.0,True,duration,4,0.66,2.304593711,2.383049011,1,implicit,True
P75,26,DLD,2,left,1.0,True,duration,1,0.3,1.07271948,2.745565891,1,implicit,True
P75,27,DLD,2,right,1.0,True,duration,6,0.9,3.125843199,2.204099894,1,implicit,True
P75,28,DLD,2,right,0.0,True,duration,5,0.78,2.715218455,2.3828578,1,implicit,True
P75,29,DLD,2,left,1.0,True,duration,2,0.42,1.483344223,2.545271873,1,implicit,True
P75,30,DLD,2,left,0.0,True,duration,3,0.54,1.893968967,2.835026979,1,implicit,True
P75,31,DLD,2,right,1.0,True,duration,6,0.9,3.125843199,2.305914879,1,implicit,True
P75,32,DLD,2,left,1.0,True,duration,3,0.54,1.893968967,2.778525114,1,implicit,True
P75,33,DLD,2,right,1.0,True,duration,4,0.66,2.304593711,2.414962053,1,implicit,True
P75,34,DLD,2,left,1.0,True,duration,2,0.42,1.483344223,2.610918999,1,implicit,True
P75,35,DLD,2,left,0.0,True,duration,1,0.3,1.07271948,2.935508013,1,implicit,True
P75,36,DLD,2,right,1.0,True,duration,5,0.78,2.715218455,2.476854086,1,implicit,True
P75,37,DLD,2,right,0.0,True,duration,5,0.78,2.715218455,2.385684013,1,implicit,True
P75,38,DLD,2,left,1.0,True,duration,2,0.42,1.483344223,2.725665808,1,implicit,True
P75,39,DLD,2,left,0.0,True,duration,1,0.3,1.07271948,2.969580889,1,implicit,True
P75,40,DLD,2,right,1.0,True,duration,4,0.66,2.304593711,2.643836021,1,implicit,True
P75,41,DLD,2,left,1.0,True,duration,3,0.54,1.893968967,2.781634092,1,implicit,True
P75,42,DLD,2,right,1.0,True,duration,6,0.9,3.125843199,2.159313917,1,implicit,True
P75,43,DLD,2,left,1.0,True,duration,1,0.3,1.07271948,2.729207039,1,implicit,True
P75,44,DLD,2,right,1.0,True,duration,4,0.66,2.304593711,2.446070194,1,implicit,True
P75,45,DLD,2,right,0.0,True,duration,5,0.78,2.715218455,2.534554958,1,implicit,True
P75,46,DLD,2,left,1.0,True,duration,3,0.54,1.893968967,2.62705493,1,implicit,True
P75,47,DLD,2,left,0.0,True,duration,2,0.42,1.483344223,2.551810026,1,implicit,True
P75,48,DLD,2,right,1.0,True,duration,6,0.9,3.125843199,2.511090994,1,implicit,True
P78,1,DLD,4,right,0.0,True,duration,4,0.66,2.304593711,1.68456316,0,implicit,True
P78,2,DLD,4,left,1.0,True,duration,1,0.3,1.07271948,2.644894123,0,implicit,True
P78,3,DLD,4,right,1.0,True,duration,6,0.9,3.125843199,4.562871933,1,implicit,True
P78,4,DLD,4,right,0.0,True,duration,5,0.78,2.715218455,2.480551958,1,implicit,True
P78,5,DLD,4,left,1.0,True,duration,2,0.42,1.483344223,2.212161064,0,implicit,True
P78,6,DLD,4,left,0.0,True,duration,3,0.54,1.893968967,2.266985893,1,implicit,True
P78,7,DLD,4,right,1.0,True,duration,6,0.9,3.125843199,2.661972046,1,implicit,True
P78,8,DLD,4,left,1.0,True,duration,3,0.54,1.893968967,3.110920191,1,implicit,True
P78,9,DLD,4,right,1.0,True,duration,4,0.66,2.304593711,3.146921158,1,implicit,True
P78,10,DLD,4,left,1.0,True,duration,2,0.42,1.483344223,2.511186838,0,implicit,True
P78,11,DLD,4,left,0.0,True,duration,1,0.3,1.07271948,2.568237066,1,implicit,True
P78,12,DLD,4,right,1.0,True,duration,5,0.78,2.715218455,3.145549059,1,implicit,True
P78,13,DLD,4,right,0.0,True,duration,5,0.78,2.715218455,2.826481104,1,implicit,True
P78,14,DLD,4,left,1.0,True,duration,2,0.42,1.483344223,5.175426006,0,implicit,True
P78,15,DLD,4,left,0.0,True,duration,1,0.3,1.07271948,2.604969025,0,implicit,True
P78,16,DLD,4,right,1.0,True,duration,4,0.66,2.304593711,3.888596058,1,implicit,True
P78,17,DLD,4,left,1.0,True,duration,3,0.54,1.893968967,4.662439108,1,implicit,True
P78,18,DLD,4,right,1.0,True,duration,6,0.9,3.125843199,3.196087122,1,implicit,True
P78,19,DLD,4,left,1.0,True,duration,2,0.42,1.483344223,2.591394901,1,implicit,True
P78,20,DLD,4,right,1.0,True,duration,5,0.78,2.715218455,2.209462881,1,implicit,True
P78,21,DLD,4,left,1.0,True,duration,3,0.54,1.893968967,3.13292408,1,implicit,True
P78,22,DLD,4,left,0.0,True,duration,1,0.3,1.07271948,2.731920004,1,implicit,True
P78,23,DLD,4,right,1.0,True,duration,6,0.9,3.125843199,2.910032034,0,implicit,True
P78,24,DLD,4,right,0.0,False,duration,4,0.66,2.304593711,8.214996099,0,implicit,True
P78,25,DLD,4,left,0.0,True,duration,3,0.54,1.893968967,2.667283058,1,implicit,True
P78,26,DLD,4,right,1.0,True,duration,6,0.9,3.125843199,1.681349039,0,implicit,True
P78,27,DLD,4,left,1.0,True,duration,2,0.42,1.483344223,1.510385036,0,implicit,True
P78,28,DLD,4,right,1.0,True,duration,5,0.78,2.715218455,0.8287191391,1,implicit,True
P78,29,DLD,4,right,0.0,True,duration,4,0.66,2.304593711,3.580914974,1,implicit,True
P78,30,DLD,4,left,1.0,True,duration,1,0.3,1.07271948,2.043859959,0,implicit,True
P78,31,DLD,4,left,0.0,True,duration,1,0.3,1.07271948,2.787908077,1,implicit,True
P78,32,DLD,4,right,1.0,True,duration,4,0.66,2.304593711,2.391763926,1,implicit,True
P78,33,DLD,4,right,0.0,True,duration,6,0.9,3.125843199,1.584113836,0,implicit,True
P78,34,DLD,4,left,1.0,True,duration,3,0.54,1.893968967,2.743822098,1,implicit,True
P78,35,DLD,4,right,1.0,True,duration,5,0.78,2.715218455,0.51146698,0,implicit,True
P78,36,DLD,4,left,1.0,True,duration,2,0.42,1.483344223,3.830655098,0,implicit,True
P78,37,DLD,4,right,1.0,True,duration,6,0.9,3.125843199,0.5125219822,1,implicit,True
P78,38,DLD,4,left,1.0,True,duration,3,0.54,1.893968967,4.579115152,1,implicit,True
P78,39,DLD,4,left,0.0,True,duration,2,0.42,1.483344223,3.321346045,0,implicit,True
P78,40,DLD,4,right,1.0,True,duration,4,0.66,2.304593711,3.943002224,1,implicit,True
P78,41,DLD,4,left,1.0,True,duration,1,0.3,1.07271948,3.711453915,1,implicit,True
P78,42,DLD,4,right,1.0,True,duration,5,0.78,2.715218455,0.7308139801,0,implicit,True
P78,43,DLD,4,left,1.0,True,duration,1,0.3,1.07271948,3.014358044,1,implicit,True
P78,44,DLD,4,right,1.0,True,duration,4,0.66,2.304593711,2.774062157,1,implicit,True
P78,45,DLD,4,right,0.0,True,duration,5,0.78,2.715218455,2.299948931,0,implicit,True
P78,46,DLD,4,left,1.0,True,duration,3,0.54,1.893968967,1.97765398,1,implicit,True
P78,47,DLD,4,left,0.0,True,duration,2,0.42,1.483344223,0.7891170979,1,implicit,True
P78,48,DLD,4,right,1.0,True,duration,6,0.9,3.125843199,0.5555579662,0,implicit,True
P80,1,DLD,5,right,0.0,True,pitch,5,0.78,2.715218455,3.755306959,1,implicit,True
P80,2,DLD,5,left,1.0,True,pitch,2,0.42,1.483344223,3.725916147,1,implicit,True
P80,3,DLD,5,left,0.0,False,pitch,1,0.3,1.07271948,4.319155931,1,implicit,True
P80,4,DLD,5,right,1.0,True,pitch,4,0.66,2.304593711,3.089892149,1,implicit,True
P80,5,DLD,5,left,1.0,True,pitch,3,0.54,1.893968967,3.345604897,1,implicit,True
P80,6,DLD,5,right,1.0,True,pitch,6,0.9,3.125843199,2.626595974,1,implicit,True
P80,7,DLD,5,left,1.0,True,pitch,1,0.3,1.07271948,3.245424032,1,implicit,True
P80,8,DLD,5,right,1.0,True,pitch,4,0.66,2.304593711,2.330005884,1,implicit,True
P80,9,DLD,5,right,0.0,True,pitch,5,0.78,2.715218455,2.13334012,1,implicit,True
P80,10,DLD,5,left,1.0,False,pitch,3,0.54,1.893968967,0.5114781857,0,implicit,True
P80,11,DLD,5,left,0.0,True,pitch,2,0.42,1.483344223,2.620392084,1,implicit,True
P80,12,DLD,5,right,1.0,False,pitch,6,0.9,3.125843199,0.5233359337,0,implicit,True
P80,13,DLD,5,left,1.0,True,pitch,3,0.54,1.893968967,2.343221188,1,implicit,True
P80,14,DLD,5,right,1.0,True,pitch,6,0.9,3.125843199,2.379320145,1,implicit,True
P80,15,DLD,5,left,1.0,True,pitch,2,0.42,1.483344223,2.329030991,1,implicit,True
P80,16,DLD,5,right,1.0,True,pitch,5,0.78,2.715218455,1.980993986,1,implicit,True
P80,17,DLD,5,right,0.0,True,pitch,4,0.66,2.304593711,2.230494976,1,implicit,True
P80,18,DLD,5,left,1.0,True,pitch,1,0.3,1.07271948,2.586913109,1,implicit,True
P80,19,DLD,5,left,0.0,True,pitch,1,0.3,1.07271948,2.602949858,1,implicit,True
P80,20,DLD,5,right,1.0,True,pitch,4,0.66,2.304593711,2.079754114,0,implicit,True
P80,21,DLD,5,right,0.0,False,pitch,6,0.9,3.125843199,0.5169980526,1,implicit,True
P80,22,DLD,5,left,1.0,True,pitch,3,0.54,1.893968967,2.892136812,1,implicit,True
P80,23,DLD,5,right,1.0,True,pitch,5,0.78,2.715218455,2.812590122,1,implicit,True
P80,24,DLD,5,left,1.0,True,pitch,2,0.42,1.483344223,3.212061167,0,implicit,True
P80,25,DLD,5,right,0.0,True,pitch,4,0.66,2.304593711,2.741353035,1,implicit,True
P80,26,DLD,5,left,1.0,True,pitch,1,0.3,1.07271948,2.897001982,1,implicit,True
P80,27,DLD,5,right,1.0,True,pitch,6,0.9,3.125843199,2.390925884,1,implicit,True
